IS_ENCLOSED,AGE_INDEX,EXTENSION_COUNT,FROM_MAIN_SYSTEM,HAS_TANK,FLAT_TOP_STOREY,FLOOR_U_VALUE,HOT_WATER_ENERGY_EFF,INTERNAL_GAINS,IS_DETACHED,IS_END,IS_MID,LOW_ENERGY_LIGHTING,MAIN_FUEL,MAINS_GAS_FLAG,MAIN_HEATING_CONTROLS,MAINHEAT_ENERGY_EFF,MECHANICAL_EXTRACT,PHOTO_SUPPLY,ROOF_ENERGY_EFF,ROOF_U_VALUE,SECONDHEAT_DESCRIPTION,TEMP_ADJUSTMENT,TOTAL_FLOOR_AREA,WALLS_ENERGY_EFF,WALL_THICKNESS,WALL_U_VALUE,WET_ROOMS,WAR,CURRENT_ENERGY_EFFICIENCY
0,2,0.011235955056179775,1,1,0,2.3,1,34.166112656755004,0,1,0,67,0.216,1,4,3,0,0,3,2.3,0.216,0,89,3,250,0.35,3,0.800752808988764,58
0,1,0.015625,1,1,0,2.3,3,36.94433181707388,0,0,1,100,0.216,1,2,3,0,0,0,2.3,-1,0.6,64,0,220,1.7,2,0.770578125,50
0,1,0.012048192771084338,1,1,0,2.3,3,34.92816586873873,0,0,1,50,0.216,1,2,3,0,0,2,2.3,-1,0.6,83,0,220,1.7,2,0.7951686746987952,62
0,5,0.0,1,1,0,0.68,3,34.832503886194445,0,1,0,14,0.216,1,0,3,0,0,-1,0,-1,0,84,3,260,0.4,2,0.8565880952380952,72
0,6,0.0,1,1,0,0.4,3,34.77609054276134,0,0,1,90,0.216,1,0,3,0,0,3,0.4,-1,0,84,3,270,0.4,2,0.8019952380952381,74
0,7,0.0,1,1,0,0.35,1,34.07744016838169,1,0,0,12,0.216,1,5,3,0,0,4,0.35,0.216,0,90,2,270,0.6,3,0.8326,50
0,3,0.0,1,1,0,2.3,3,34.645319447963146,0,1,0,100,0.216,0,0,3,0,0,3,2.3,0.216,0,85,3,250,0.7,3,0.8057176470588235,68
0,0,0.0,1,1,0,2.3,3,25.21475370441383,0,0,1,54,0.216,1,2,3,0,0,0,2.3,0.216,0.6,169,0,220,1.7,3,0.837319526627219,53
0,3,0.0,1,1,0,2.3,3,36.607919891474175,0,0,1,89,0.216,1,0,3,1,0,3,2.3,-1,0,67.55,3,250,0.7,3,0.7889567727609179,67
0,3,0.015384615384615385,1,1,0,2.3,3,36.92038907945553,0,1,0,8,0.216,1,4,3,0,0,3,2.3,0.216,0,65,3,250,0.7,2,0.7857538461538462,52
0,2,0.0,1,1,0,2.3,3,34.83637444149003,0,1,0,9,0.216,1,1,3,0,0,0,2.3,0.216,0,84,3,250,0.7,3,0.796154761904762,57
0,5,0.0,1,1,0,0.68,2,27.263511627797065,1,0,0,28,0.216,1,2,3,0,0,1,0.68,-1,0.6,146,2,260,1,4,0.8369917808219178,61
0,7,0.01694915254237288,1,1,0,0.35,3,37.48027520783775,0,1,0,17,0.216,1,0,3,0,0,2,0.35,0.216,0,59,3,270,0.35,2,0.7944542372881356,71
0,2,0.0,0,0,1,2.3,0,40.03584217093144,0,1,0,100,0.519,1,11,0,0,0,2,2.3,-1,0.3,39,1,250,1.5,1,0.7768230769230768,29
0,8,0.0,0,1,0,0.22,0,39.08019619362413,0,0,0,50,0.519,0,7,2,1,0,-1,0,-1,0.7,44.38,4,300,0.21,1,0.8763671924290221,75
0,5,0.0,0,1,0,0.68,2,38.216717444828,0,1,0,80,0.519,0,8,2,0,0,-1,0,-1,0.4,51,3,260,0.4,2,0.8413745098039216,74
0,2,0.0,1,1,0,2.3,3,32.43692653953787,0,0,1,100,0.216,1,0,3,0,0,3,2.3,0.216,0,102,3,250,0.7,3,0.8105980392156863,72
0,6,0.0,0,1,0,0.4,1,37.06178853955581,1,0,0,71,0.519,0,7,2,0,0,-1,0,-1,0.7,63,3,270,0.6,2,0.8767142857142858,65
0,3,0.0,1,1,0,2.3,3,36.94433181707388,0,1,0,100,0.216,1,0,3,0,0,3,2.3,-1,0,64,3,250,0.7,2,0.784428125,71
0,1,0.0,1,1,0,2.3,3,36.07136361421288,0,0,1,56,0.216,1,4,3,0,0,4,2.3,-1,0,73,0,220,1.7,3,0.7838219178082192,70
0,8,0.0,1,1,0,0.35,3,33.47072153349099,1,0,0,8,0.216,1,0,3,0,0,3,0.35,-1,0,94.68,3,300,0.45,3,0.8620851711026616,69
0,7,0.0,1,1,0,0.35,2,37.56960557082975,0,0,1,22,0.216,1,4,3,0,0,4,0.35,-1,0,58,1,270,0.6,2,0.7925448275862069,64
0,2,0.010309278350515464,1,1,0,2.3,2,33.131622730033115,0,1,0,55,0.216,1,4,3,0,0,3,2.3,0.216,0,97,1,250,1.5,3,0.8071237113402062,46
0,8,0.0,1,1,0,0.35,3,37.804664088209655,0,1,0,86,0.216,1,0,3,0,0,3,0.35,-1,0,55,3,300,0.45,2,0.8622909090909091,70
0,2,0.023250406882120437,1,1,0,2.3,3,34.562813102433566,0,0,1,40,0.216,1,0,3,0,0,2,2.3,0.216,0,86.02,1,250,1.5,3,0.798076726342711,63
0,5,0.0,1,1,0,0.68,3,36.044828859495205,1,0,0,21,0.216,1,0,3,0,0,1,0.68,0.216,0,73.49,2,260,1,2,0.7996877398285481,58
0,6,0.0,1,1,1,0.22,3,37.81610571513061,1,0,0,71,0.216,1,0,3,0,0,3,0.4,-1,0,55,3,270,0.4,1,0.8662,75
0,3,0.0,1,1,0,2.3,3,36.06794493157342,0,0,1,60,0.216,1,0,3,0,0,3,2.3,0.291,0,73,3,250,0.7,3,0.7950520547945206,72
0,2,0.0,1,1,0,2.3,3,34.78519709924844,0,1,0,78,0.216,1,0,3,0,0,4,2.3,-1,0,84,3,250,0.7,3,0.796154761904762,69
0,1,0.0,1,1,0,2.3,3,19.37947405678897,0,1,0,100,0.216,1,0,3,0,0,3,2.3,-1,0,280.62,0,220,1.7,5,0.8535006770721973,62
0,4,0.0,1,1,0,1.5,2,34.68864407276936,0,1,0,42,0.216,1,0,3,0,0,2,1.5,0.216,0,85,3,250,0.7,2,0.7898411764705883,59
0,3,0.0,0,1,0,2.3,1,40.27140656043552,0,1,0,100,0.519,0,7,2,0,0,-1,0,-1,0.7,38,3,250,0.7,1,0.7405842105263158,55
0,10,0.0,0,0,0,0.22,0,40.612115540206176,0,0,1,0,0.519,0,17,0,0,0,-1,0,-1,0,37,4,300,0.17,1,0.8746054054054053,77
0,1,0.031746031746031744,1,1,0,2.3,3,37.07079008411845,0,1,0,60,0.216,1,0,3,0,0,0,2.3,-1,0,63,0,220,1.7,2,0.7688730158730159,52
0,1,0.009615384615384616,1,1,0,2.3,2,32.220110376658106,0,1,0,31,0.216,1,4,2,0,0,0,2.3,0.216,0,104,3,250,0.7,3,0.8118942307692307,40
0,1,0.01639344262295082,0,1,0,2.3,1,37.27120650428816,0,0,1,44,0.519,1,7,2,0,0,0,2.3,0.216,0.7,61,0,220,1.7,2,0.7652950819672131,36
0,3,0.0,1,1,0,2.3,3,35.77651746172795,0,1,0,11,0.216,1,4,3,0,0,3,2.3,-1,0,76,3,250,0.7,3,0.7980342105263158,68
0,8,0.0,1,1,0,0.35,3,35.53729029747314,0,1,0,27,0.216,1,0,3,0,0,3,0.35,-1,0,78,3,300,0.45,2,0.8621461538461539,66
0,2,0.0,1,1,0,2.3,3,35.896233159742906,0,0,1,0,0.216,1,2,3,0,0,0,2.3,-1,0.6,75,3,250,0.7,3,0.7863333333333333,60
0,8,0.006802721088435374,1,1,0,0.35,3,27.181781934617252,1,0,0,0,0.216,1,4,3,0,0,3,0.35,0.216,0,147,3,300,0.45,5,0.8619836734693878,67
0,2,0.0,1,1,0,2.3,3,34.80589381853732,0,1,0,50,0.216,1,0,3,0,0,4,2.3,-1,0,84,3,250,0.7,3,0.796154761904762,70
0,6,0.0,1,1,0,0.4,3,34.535702905629925,0,1,0,80,0.216,1,0,3,0,0,3,0.4,-1,0,86,3,270,0.35,3,0.803446511627907,71
0,3,0.0,1,1,0,2.3,1,36.3258229553584,0,1,0,0,0.216,1,4,3,0,0,1,2.3,-1,0,71,1,250,1.5,3,0.7929239436619718,43
0,1,0.0,1,1,0,2.3,3,36.18574534301315,0,0,1,100,0.216,1,0,3,0,0,2,2.3,-1,0,71.6,3,250,0.7,2,0.7819804469273743,68
0,1,0.023809523809523808,1,1,0,2.3,3,34.768639723817344,0,0,1,100,0.216,1,2,3,0,0,0,2.3,0.216,0.6,84,0,220,1.7,3,0.796154761904762,48
0,1,0.010752688172043012,1,1,0,2.3,3,33.62479059423573,0,0,1,100,0.216,1,2,3,0,0,3,2.3,-1,0.6,93,0,220,1.7,3,0.8040752688172044,63
0,3,0.02197802197802198,1,1,0,2.3,1,33.92828602447956,0,1,0,40,0.216,1,0,3,0,0,0,2.3,0.216,0,91,1,250,1.5,3,0.8099956043956045,38
0,5,0.0,1,1,0,0.68,3,38.67177694477306,0,1,0,100,0.216,1,0,3,0,0,-1,0,-1,0,47,3,260,0.4,1,0.8380787234042553,75
0,2,0.0,1,1,0,2.3,3,36.19384629567095,0,1,0,44,0.216,1,0,3,0,0,4,2.3,0.216,0,71.93,1,250,1.5,3,0.782420964826915,61
0,1,0.030303030303030304,1,1,0,2.3,3,36.795128477491225,0,0,1,44,0.216,1,0,3,0,0,0,2.3,0.216,0,66,0,220,1.7,2,0.7738333333333334,52
0,5,0.0,0,1,1,0.22,2,39.631638597105166,0,1,0,83,0.519,0,7,2,0,0,4,0.68,-1,0.7,41,3,260,0.4,1,0.8319292682926829,76
0,1,0.013333333333333334,1,1,0,2.3,3,35.896233159742906,0,0,1,0,0.216,1,0,3,0,0,2,2.3,-1,0,75,0,220,1.7,2,0.7863333333333333,66
0,1,0.014084507042253521,1,1,0,2.3,2,36.3258229553584,0,0,1,0,0.216,1,2,3,1,0,0,2.3,-1,0.6,71,0,220,1.7,2,0.9990387323943662,36
0,2,0.011111111111111112,1,1,0,2.3,3,34.08657125492707,0,1,0,0,0.216,1,0,3,0,0,3,2.3,-1,0,90,3,250,0.7,3,0.801611111111111,68
0,0,0.00909090909090909,1,1,0,2.3,3,31.41264265407525,0,0,1,57,0.216,1,3,3,0,0,0,2.3,-1,0.6,110,0,220,1.7,3,0.8155,45
0,7,0.0,1,1,0,0.35,3,34.51464782768175,0,0,1,100,0.216,1,0,3,0,0,3,0.35,-1,0,86.05,3,270,0.35,3,0.8292674026728646,76
0,7,0.0,1,1,0,0.35,2,32.50915914251723,1,0,0,21,0.216,1,4,3,0,0,3,0.35,0.216,0,101.87,3,270,0.6,3,0.8410594286836164,59
0,2,0.027777777777777776,1,1,0,2.3,3,27.47090538494031,0,1,0,14,0.216,1,4,3,0,0,0,2.3,0.216,0,144,3,250,0.7,4,0.8302569444444444,59
0,1,0.018518518518518517,1,1,0,2.3,3,37.891249714499274,0,0,1,100,0.216,1,0,3,0,0,3,2.3,0.216,0,54,3,220,0.32,2,0.7506851851851852,73
0,0,0.04878048780487805,1,1,0,2.3,3,35.0652767803819,0,0,1,29,0.216,1,0,3,0,0,0,2.3,0.216,0,82,0,220,1.7,3,0.7941585365853658,56
0,3,0.012345679012345678,1,1,0,2.3,3,35.18150561362586,0,1,0,33,0.216,1,0,3,0,0,0,2.3,0.216,0,81,3,250,0.7,2,0.8025135802469137,65
0,3,0.0,1,1,0,2.3,3,36.42942867873471,0,0,1,0,0.216,1,2,3,1,0,3,2.3,-1,0.6,70,3,250,0.7,3,0.7918142857142857,58
0,3,0.0199654597546245,1,1,0,2.3,3,32.74588890624606,0,1,0,5,0.216,1,0,3,0,0,2,2.3,-1,0,100.173,1,250,1.5,3,0.8155452447266229,51
0,5,0.0,1,1,0,0.68,3,36.53157804967006,0,1,0,0,0.216,1,2,3,0,0,2,0.68,-1,0.6,69,2,260,1,3,0.7948,61
0,7,0.0,1,1,0,0.35,3,33.13212109335585,1,0,0,54,0.216,1,4,3,0,0,3,0.35,0.216,0,97,1,270,0.6,3,0.837839175257732,57
0,1,0.005128205128205128,1,1,0,2.3,3,23.360323036306823,0,0,1,100,0.216,1,1,3,0,0,0,2.3,-1,0,195,0,220,1.7,5,0.8427435897435898,69
0,2,0.0,1,1,0,2.3,1,35.9867562862952,0,0,1,25,0.216,1,2,3,0,0,1,2.3,0.216,0.6,74,0,220,1.7,2,0.7850945945945946,39
0,3,0.0,1,1,0,2.3,3,35.9292179753898,0,1,0,100,0.216,1,0,3,0,0,0,2.3,-1,0,74,3,250,0.7,2,0.796072972972973,62
0,6,0.0,1,1,0,0.4,3,37.35396597842513,0,1,0,25,0.216,1,0,3,0,0,2,0.4,-1,0,60.28,3,270,0.6,2,0.7774391506303915,71
0,1,0.012048192771084338,1,1,0,2.3,1,34.9655373371104,0,0,1,0,0.216,1,4,3,0,0,3,2.3,0.216,0,83,1,220,1.7,2,0.7951686746987952,42
0,3,0.0,1,1,0,2.3,3,34.53734803578688,0,0,1,78,0.216,1,0,3,0,1,4,2.3,-1,0,86,0,250,2,3,0.8064720930232558,76
0,1,0.01098901098901099,1,1,0,2.3,3,33.91493967671645,0,1,0,58,0.216,1,4,3,0,0,3,2.3,0.216,0,91,0,220,1.7,2,0.7835631868131868,55
0,3,0.0,1,1,0,2.3,3,34.21497753304446,0,0,1,0,0.216,1,4,3,0,0,0,2.3,-1,0,89,3,250,0.7,3,0.8086337078651685,66
0,6,0.0,1,1,0,0.4,2,38.82156992763462,0,0,1,80,0.216,1,4,3,0,0,-1,0,-1,0,46,3,270,0.35,1,0.85,69
0,1,0.030303030303030304,1,1,0,2.3,3,36.8201226473442,0,0,1,13,0.216,1,2,3,0,0,3,2.3,-1,0.6,66,0,220,1.7,2,0.7738333333333334,59
0,7,0.012987012987012988,1,1,0,0.35,3,35.65593285313485,0,1,0,21,0.216,1,4,3,0,0,2,0.35,-1,0,77,2,270,0.6,2,0.8203428571428572,61
0,5,0.0,1,1,0,0.68,3,38.54547436058921,0,1,0,100,0.216,1,0,3,0,6,3,0.68,-1,0,48,2,260,1,1,0.7598,79
0,4,0.0,0,0,1,0.22,3,39.25874643151777,0,1,0,100,0.216,1,6,3,0,0,3,1.5,-1,0.3,43,3,250,0.7,1,0.7757418604651163,75
0,3,0.0,1,1,0,2.3,3,36.06922693756322,0,1,0,58,0.216,1,5,3,0,0,3,2.3,-1,0,73,3,250,0.7,3,0.7950520547945206,72
0,7,0.0,1,1,0,0.35,3,31.95800973746852,0,0,1,27,0.216,1,0,3,0,0,4,0.35,-1,0,106,3,270,0.6,2,0.8435584905660377,71
0,5,0.0,0,1,0,0.68,2,39.6177704741152,0,1,0,100,0.519,0,7,2,0,0,4,0.68,-1,0.7,41,3,260,0.4,1,0.8319292682926829,67
0,1,0.014925373134328358,1,1,0,2.3,3,36.653674324206335,0,0,1,100,0.216,1,0,3,0,0,0,2.3,0.216,0,67,3,220,0.32,2,0.7753880597014926,64
0,3,0.0,1,1,0,2.3,3,35.98501270111624,0,0,1,27,0.216,1,0,3,0,0,0,2.3,-1,0,74,3,250,0.7,2,0.796072972972973,61
0,5,0.0,0,1,0,0.68,2,39.631638597105166,0,1,0,83,0.519,0,7,2,0,0,-1,0,-1,0.7,41,3,260,0.4,1,0.8319292682926829,70
0,0,0.025493945188017845,1,1,0,2.3,3,35.44546831824063,0,0,1,80,0.216,1,0,3,0,0,4,2.3,-1,0,78.45,0,220,1.7,2,0.7903645634161887,68
0,2,0.009708737864077669,1,1,0,2.3,3,32.30441601590775,0,1,0,100,0.216,1,0,3,0,0,3,2.3,0.216,0,103,3,250,0.7,3,0.811252427184466,68
0,2,0.0,0,1,0,0.22,0,36.983628013175135,0,0,1,50,0.216,1,2,3,0,0,3,2.3,-1,0.6,64,3,250,0.7,2,0.8327125,62
0,4,0.0,1,1,0,1.5,3,37.03928467814921,0,1,0,100,0.216,1,4,3,0,0,4,1.5,-1,0,63,3,250,0.7,2,0.7597190476190476,63
0,4,0.0,1,1,0,1.5,3,35.77409517468395,0,0,1,14,0.216,1,2,3,0,0,1,1.5,-1,0.6,76,1,250,1.5,2,0.7796263157894737,60
0,4,0.0,1,1,0,1.5,2,34.58258911510315,1,0,0,17,0.216,1,0,3,0,0,2,1.5,-1,0,86,1,250,1.5,3,0.7908441860465116,51
0,4,0.009168339888696354,1,1,0,1.5,3,31.570912176902915,1,0,0,3,0.216,1,0,3,0,0,3,1.5,0.216,0,109.071,3,250,0.7,4,0.8088777319360784,68
0,1,0.025,1,1,0,2.3,3,35.31002478002154,0,0,1,20,0.216,1,0,3,0,0,0,2.3,-1,0,80,0,220,1.7,3,0.7920625,60
0,5,0.0,1,1,0,0.68,3,24.067591320252316,1,0,0,0,0.216,1,4,3,0,0,2,0.68,0.216,0,185,3,260,0.4,3,0.8449621621621621,67
0,1,0.0,1,1,0,2.3,1,36.86978482780417,0,0,1,78,0.216,1,4,3,0,0,0,2.3,0.216,0,64.96,0,220,1.7,2,0.7721656403940886,46
0,2,0.0,0,0,0,2.3,0,33.51484533087502,0,1,0,0,0,1,13,0,0,0,3,2.3,-1,0,94.39,3,250,0.7,3,0.8051638944803475,32
0,3,0.0,0,1,0,0.22,0,39.132823398146954,0,1,0,57,0.519,0,7,2,0,0,-1,0,-1,0.7,44,1,250,2,1,0.7713090909090909,60
0,4,0.0196078431372549,1,1,0,1.5,3,38.25931584129917,0,1,0,27,0.216,1,0,3,0,0,3,1.5,-1,0,51,3,250,0.7,2,0.7323352941176471,66
0,2,0.017241379310344827,1,1,0,2.3,3,37.50769850077013,0,0,1,100,0.216,1,0,3,0,0,4,2.3,-1,0,58,3,250,0.7,2,0.7594655172413793,69
0,5,0.021132713440405747,1,1,0,0.68,3,38.6713912617492,0,0,0,50,0.216,1,0,3,0,0,-1,0,-1,0,47.32,2,260,1,1,0.8383628909551987,69
0,3,0.0,1,1,0,2.3,3,37.03928467814921,0,1,0,100,0.216,1,0,3,0,0,3,2.3,-1,0,63,3,250,0.7,2,0.7830603174603175,69
0,3,0.0,1,1,0,2.3,2,35.13972563630885,0,1,0,89,0.216,1,2,3,0,0,2,2.3,0.216,0.6,81,3,250,0.7,3,0.8025135802469137,59
0,4,0.015873015873015872,1,1,0,1.5,3,37.03928467814921,0,1,0,100,0.216,1,0,3,0,0,0,1.5,0.216,0,63,3,250,0.7,3,0.7597190476190476,66
0,6,0.0,1,1,0,0.4,3,34.768639723817344,1,0,0,100,0.216,1,0,3,0,0,-1,0,-1,0,84,3,270,0.6,2,0.8947857142857143,69
0,1,0.0,1,1,0,2.3,3,35.206573600016064,0,1,0,0,0.216,1,0,3,0,0,3,2.3,0.216,0,81,3,250,0.7,3,0.7931234567901235,69
0,2,0.013513513513513514,1,1,0,2.3,3,35.97716656781097,0,1,0,38,0.216,1,0,3,0,0,2,2.3,0.216,0,74,3,250,0.7,3,0.7850945945945946,69
0,6,0.0,0,1,0,0.4,2,38.67177694477306,0,1,0,100,0.519,0,7,2,0,0,-1,0,-1,0.7,47,3,270,0.6,1,0.8521063829787234,67
0,1,0.0,1,1,0,2.3,3,35.75638220067468,0,1,0,38,0.216,1,2,3,0,0,2,2.3,0.216,0.6,76,0,220,1.7,3,0.7875394736842105,38
0,1,0.0,1,1,0,2.3,3,37.6778023359992,0,0,1,100,0.216,1,0,3,0,0,3,2.3,-1,0,56.2,3,220,0.32,2,0.7556690391459074,72
0,9,0.0,0,0,0,0.22,2,30.236291575690657,0,1,0,100,0.519,0,15,1,0,0,-1,0,-1,0,119,3,300,0.35,4,0.8893176470588235,79
0,3,0.0,1,1,0,2.3,3,34.89826869404139,0,1,0,90,0.216,1,0,3,0,0,3,2.3,-1,0,83,3,250,0.7,3,0.8041542168674699,70
0,3,0.0,1,1,0,2.3,3,35.739214241250316,0,0,1,60,0.216,1,1,3,0,0,4,2.3,-1,0,76,3,250,0.7,2,0.7980342105263158,71
0,1,0.016666666666666666,1,1,0,2.3,1,37.38675184491008,0,1,0,17,0.216,1,2,3,0,0,0,2.3,-1,0.6,60,0,220,1.7,2,0.7634166666666666,29
0,5,0.0,1,1,0,0.68,3,34.768639723817344,0,0,1,100,0.216,1,0,3,0,0,4,0.68,-1,0,84,3,260,0.4,3,0.8090857142857143,75
0,3,0.0,0,0,0,2.3,0,35.975248624114116,0,0,1,40,0,1,13,0,0,0,2,2.3,0.216,0,74,1,250,1.5,2,0.796072972972973,28
0,8,0.0,0,0,0,0.22,3,38.54547436058921,0,0,1,100,0.216,1,6,3,0,0,-1,0,-1,0.3,48,3,300,0.45,1,0.8770333333333333,82
0,3,0.0,0,1,1,0.22,1,37.995517834943534,0,0,0,100,0.519,0,7,2,1,0,0,2.3,-1,0.7,52.96,3,250,0.7,1,0.8042308157099698,41
0,4,0.0,1,1,0,1.5,3,37.50769850077013,0,1,0,100,0.216,1,0,3,0,0,4,1.5,0.216,0,58,3,250,0.7,2,0.7496862068965517,70
0,5,0.0,1,1,0,0.68,3,37.609421008606176,0,1,0,100,0.216,1,0,3,0,0,-1,0,-1,0,56.92,3,260,0.4,2,0.845402178496135,72
0,5,0.0,1,1,0,0.68,3,38.49843840947184,0,1,0,10,0.216,1,4,3,0,0,3,0.68,-1,0,49,3,260,0.4,2,0.7621469387755102,67
0,2,0.0,1,1,0,2.3,2,34.767310196980574,0,0,1,56,0.216,1,2,3,0,0,2,2.3,0.216,0.6,84.28,1,250,1.5,3,0.7964266729947793,44
0,6,0.0,1,1,0,0.4,3,37.60185495111811,0,1,0,100,0.216,1,1,3,0,0,3,0.4,-1,0,57,3,270,0.35,2,0.7724350877192983,70
0,5,0.0,1,1,0,0.68,3,35.59614862487408,0,0,1,100,0.216,1,0,3,0,0,3,0.68,-1,0,77,3,260,0.4,3,0.8031116883116883,76
0,3,0.0,1,1,0,2.3,2,30.03155586345527,0,1,0,35,0.216,1,0,3,0,0,3,2.3,-1,0,121,3,250,0.7,3,0.8250214876033057,69
0,7,0.0,1,1,0,0.35,3,36.29682980839152,0,1,0,38,0.216,1,4,3,0,0,3,0.35,-1,0,71,3,270,0.35,2,0.8131718309859155,65
0,8,0.0,0,0,0,0.22,3,38.54547436058921,0,0,1,100,0.216,1,6,3,0,0,-1,0,-1,0.3,48,1,300,0.45,1,0.8770333333333333,80
0,1,0.012077294685990338,1,1,0,2.3,3,34.95995384224687,0,0,1,40,0.216,1,4,3,0,0,0,2.3,-1,0,82.8,1,250,1.5,3,0.7949685990338164,48
0,0,0.024096385542168676,1,1,0,2.3,3,34.94062302486262,0,0,1,33,0.216,1,1,3,0,0,3,2.3,0.216,0,83,0,220,1.7,2,0.7951686746987952,56
0,1,0.0,1,1,0,2.3,2,30.032832588231955,0,0,1,33,0.216,1,1,3,0,0,0,2.3,-1,0,121,0,220,1.7,3,0.8211818181818182,46
0,1,0.01639344262295082,1,1,0,2.3,3,37.27999536151215,0,0,1,33,0.216,1,0,3,0,0,3,2.3,0.216,0,61,3,220,0.32,2,0.7652950819672131,71
0,1,0.011363636363636364,1,1,0,2.3,3,34.33438104801122,0,1,0,11,0.216,1,0,3,0,0,1,2.3,-1,0,88,0,220,1.7,2,0.799875,54
0,4,0.0,1,1,0,1.5,1,31.185902550196253,0,1,0,8,0.216,1,2,3,0,0,0,1.5,0.216,0.6,112,1,250,1.5,3,0.8106357142857143,40
0,1,0.013333333333333334,1,1,0,2.3,3,35.883481220895376,0,0,1,17,0.216,1,0,3,0,0,0,2.3,0.216,0,75,0,220,1.7,2,0.7863333333333333,52
0,2,0.010107339950271887,1,1,0,2.3,3,32.85569409411709,0,1,0,82,0.216,1,2,3,0,0,4,2.3,0.216,0.6,98.938,0,220,1.7,3,0.8085120378418807,58
0,8,0.0,0,0,0,0.22,3,38.54547436058921,0,0,1,100,0.216,1,6,3,0,0,-1,0,-1,0.3,48,1,300,0.45,1,0.8770333333333333,80
0,3,0.0,1,1,0,2.3,3,34.9655373371104,0,0,1,0,0.216,1,2,3,0,0,0,2.3,0.216,0.6,83,3,250,0.7,2,0.8041542168674699,56
0,2,0.011494252873563218,1,1,0,2.3,3,24.855160586195634,0,1,0,6,0.216,1,0,3,0,0,0,2.3,0.216,0,174,3,250,0.7,4,0.8384885057471264,42
0,3,0.0,1,1,0,2.3,3,37.35466817949885,0,1,0,57,0.216,1,1,3,0,3,3,2.3,-1,0,60,3,250,0.7,3,0.7786833333333334,75
0,3,0.0,1,1,0,2.3,2,34.330295271376855,0,1,0,17,0.216,1,4,3,0,0,0,2.3,-1,0,88,3,250,0.7,2,0.8079295454545454,43
0,2,0.0,1,1,0,2.3,3,31.043760744251053,0,1,0,28,0.216,1,1,3,0,0,3,2.3,0.216,0,113,1,250,1.5,3,0.8171592920353983,59
0,1,0.012658227848101266,1,1,0,2.3,3,35.38552182592111,0,0,1,75,0.216,1,3,3,0,0,4,2.3,0.216,0.6,79,0,220,1.7,2,0.7909746835443038,52
0,9,0.0,1,1,0,0.22,3,35.61136642843137,0,1,0,80,0.216,1,0,3,0,0,-1,0,-1,0,77,3,300,0.35,2,0.880109090909091,81
0,2,0.0,1,1,0,2.3,3,34.9655373371104,0,1,0,0,0.216,1,0,3,0,0,0,2.3,0.216,0,83,3,250,0.7,3,0.7951686746987952,59
0,2,0.0,1,1,0,2.3,3,36.45388213420504,0,1,0,100,0.216,1,0,3,0,0,0,2.3,-1,0,69,3,250,0.7,3,0.7783623188405797,63
0,1,0.016129032258064516,1,1,0,2.3,2,37.18286368355612,0,1,0,38,0.216,1,3,3,0,0,0,2.3,0.216,0.6,62,3,220,0.32,3,0.7671129032258064,46
0,7,0.010101010101010102,1,1,0,0.35,3,32.9009404458789,1,0,0,6,0.216,1,0,3,0,0,4,0.35,0.216,0,99,3,270,0.6,4,0.8392,67
0,8,0.0,1,1,1,0.22,2,38.72559041036779,0,0,0,50,0.216,1,5,3,0,0,3,0.35,-1,0,46.9,3,300,0.45,1,0.8768417910447761,69
0,5,0.0,1,1,0,0.68,3,37.96004433556935,1,0,0,14,0.216,1,0,3,0,0,-1,0,-1,0,54,3,270,0.45,1,0.8435259259259259,70
0,4,0.0,1,1,0,1.5,3,34.87732684067297,0,0,1,20,0.216,1,2,3,0,0,3,1.5,0.216,0.6,83.6,1,250,1.5,3,0.7883966507177034,65
0,3,0.0,1,1,0,2.3,1,37.50883311633633,0,1,0,75,0.216,1,4,3,0,0,3,2.3,0.216,0,58.2,1,250,1.5,2,0.7758405498281787,52
0,4,0.0,1,1,1,0.22,3,38.21898295185965,0,0,1,100,0.216,1,0,3,0,0,4,1.5,-1,0,50.83,1,250,1.5,2,0.7992423568758606,72
0,8,0.0,0,1,1,0.35,1,38.765799025643375,0,0,1,20,0.519,0,7,2,0,0,4,0.35,-1,0.7,46.78,3,300,0.45,1,0.8768203505771697,70
0,4,0.013333333333333334,1,1,0,1.5,3,35.87710525147161,0,1,0,25,0.216,1,4,3,0,0,0,1.5,-1,0,75,3,250,0.7,3,0.77834,60
0,5,0.0,0,1,0,0.22,2,38.94676353719869,0,1,0,100,0.519,0,7,2,0,0,-1,0,-1,0.7,45,3,260,0.4,1,0.8362111111111111,80
0,1,0.0,1,1,0,2.3,3,35.9867562862952,0,0,1,25,0.216,1,5,3,0,0,3,2.3,-1,0,74,0,220,1.7,2,0.7850945945945946,61
0,2,0.01,1,1,0,2.3,3,32.75847866741389,0,0,1,20,0.216,1,4,3,0,0,4,2.3,-1,0,100,1,250,1.5,3,0.80925,61
0,6,0.0,1,1,0,0.4,2,20.823843237940487,1,0,0,46,0.216,1,0,3,0,0,4,0.4,0.216,0,244.08,3,270,0.6,5,0.8429234349393642,63
0,4,0.0,1,1,0,1.5,3,34.58670194049553,0,0,1,11,0.216,1,0,3,0,0,4,1.5,-1,0,86,3,250,0.35,3,0.7908441860465116,73
0,5,0.008064516129032258,1,1,0,0.68,3,29.689939146848687,1,0,0,0,0.216,1,0,3,0,0,1,0.68,-1,0,124,3,260,0.4,3,0.8302838709677419,66
