AGE_INDEX,ENERGY_TARIFF,EXTENSION_COUNT,FROM_MAIN_SYSTEM,HW_GAS,HAS_TANK,FLAT_TOP_STOREY,FLOOR_U_VALUE,HOT_WATER_ENERGY_EFF,INTERNAL_LIGHTING,INTERNAL_GAINS,IS_DETACHED,IS_END,IS_MID,LOW_ENERGY_LIGHTING,MAIN_FUEL,MAINS_GAS_FLAG,MAIN_HEATING_CONTROLS,MAINHEAT_ENERGY_EFF,MECHANICAL_EXTRACT,MECHANICAL_SUPPLY,NUMBER_HEATED_ROOMS,NUMBER_OPEN_FIREPLACES,PHOTO_SUPPLY,ROOF_ENERGY_EFF,ROOF_U_VALUE,SECONDHEAT_DESCRIPTION,TEMP_ADJUSTMENT,TOTAL_FLOOR_AREA,WALLS_ENERGY_EFF,WALL_THICKNESS,WALL_U_VALUE,WET_ROOMS,WINDOW_AREA,CURRENT_ENERGY_EFFICIENCY
3,0,0.010504201680672268,1,0,1,0,2.3,2,0.7549360194288054,33.39230204381878,0,1,0,22,0.216,1,3,3,0,0,4,0,0,2,2.3,0.216,0.6,95.2,1,250,1.5,2,17.833879999999997,52
3,0,0.0,1,0,1,0,2.3,3,0.9067027924257864,36.143601854398355,0,1,0,100,0.216,1,0,3,0,0,4,0,0,2,2.3,0.216,0,72,3,250,0.7,2,14.831799999999998,72
2,0,0.0,1,0,1,0,2.3,3,0.9157828957559038,35.90419646277053,0,1,0,50,0.216,1,0,3,1,0,4,0,0,3,2.3,-1,0,74.58,3,250,0.7,2,15.97376,65
3,0,0.0,1,0,1,0,2.3,3,0.9509716799233321,36.23275187354748,0,1,0,50,0.216,1,0,3,0,0,4,0,0,4,2.3,-1,0,71.52,3,250,0.7,2,14.769687999999999,70
5,0,0.0,1,0,1,0,0.68,3,0.9862118669397412,36.24186277008318,0,1,0,0,0.216,1,2,3,0,0,4,0,0,2,0.68,-1,0,71.8,3,260,0.4,2,14.50936,66
3,0,0.011897679952409281,1,0,1,0,2.3,1,0.8317050430952622,34.80906111745347,0,1,0,37,0.216,1,3,3,0,0,4,0,0,3,2.3,0.216,0.6,84.05,3,250,0.7,2,16.39107,48
2,0,0.0,1,0,1,0,2.3,2,0.8162363672974304,34.767310196980574,0,0,1,56,0.216,1,3,3,0,0,5,0,0,2,2.3,0.216,0.6,84.28,1,250,1.5,3,17.157159999999998,44
3,0,0.009378839462404922,1,0,1,0,2.3,3,0.6535167829075674,31.850380959442024,0,1,0,64,0.216,1,3,3,0,0,4,0,0,3,2.3,-1,0.6,106.623,3,250,0.7,3,19.3120162,63
3,0,0.0,1,0,1,0,2.3,2,0.6255577651739664,30.10004668991675,0,1,0,0,0.216,1,3,3,0,0,5,0,0,3,2.3,0.216,0.6,120.63,3,250,0.7,3,21.124522,61
5,0,0.0,1,0,1,0,0.68,2,0.8064032096842532,34.783416933846915,1,0,0,71,0.216,1,0,3,0,0,4,0,0,3,0.68,0.216,0,84.053,3,260,0.4,2,16.043435600000002,59
3,0,0.0,1,0,1,0,2.3,3,0.677915404904432,32.914075293020645,0,1,0,100,0.216,1,0,3,0,0,6,0,0,3,2.3,-1,0,98.4,3,250,0.7,3,18.24796,70
3,0,0.0,1,0,1,0,2.3,3,0.9027608879556995,35.388078846848245,1,0,0,0,0.216,1,0,3,0,0,3,0,0,3,2.3,-1,0,79.464,3,250,0.7,2,15.797641599999999,63
3,0,0.0,1,0,1,0,2.3,1,0.9053749606998845,35.86906303096163,0,1,0,60,0.216,1,3,3,0,0,5,0,0,3,2.3,0.216,0.6,74.83,3,250,0.7,3,15.198001999999999,54
1,0,0.027639579878385848,1,0,1,0,2.3,3,0.9217662874194905,36.12472688086864,0,0,1,75,0.216,1,2,3,0,0,4,0,0,3,2.3,-1,0,72.36,0,220,1.7,2,15.702919999999999,63
6,1,0.0,0,0,1,1,0.22,1,2.711910725990894,47.89882044471204,1,0,0,57,0.519,0,5,2,0,0,2,0,0,2,0.4,-1,0.7,23.22,3,270,0.6,1,5.73822,67
3,0,0.0,1,0,1,0,2.3,2,0.9441042899899655,36.38145761250901,0,1,0,86,0.216,1,1,3,0,0,4,1,0,3,2.3,0.216,0,69.82,1,250,1.5,2,14.549707999999999,50
3,0,0.011889192723814054,1,0,1,0,2.3,2,0.7939339594141842,34.76444070453011,0,1,0,88,0.216,1,0,3,0,0,5,1,0,4,2.3,0.216,0,84.11,3,250,0.7,3,16.398833999999997,63
10,0,0.0,0,0,0,0,0.2,3,1.1853637064831712,37.842676120693106,0,0,1,86,0.216,1,23,3,0,0,2,0,0,-1,0,-1,0,54.61,3,300,0.3,1,6.661228,80
3,0,0.0,1,0,1,0,2.3,3,0.778623522184108,34.411363844462166,0,0,1,75,0.216,1,1,3,0,0,4,1,0,3,2.3,0.216,0,87.02,1,250,1.5,2,16.775388,59
3,0,0.0,1,0,1,0,2.3,3,0.9188875161552986,35.93485854325429,0,1,0,50,0.216,1,0,3,1,0,5,0,0,2,2.3,0.216,0,74.3,3,250,0.7,3,15.12942,68
3,0,0.0,1,0,1,0,2.3,3,0.9179382210962328,35.99247865309472,0,1,0,60,0.216,1,0,3,0,0,5,0,0,3,2.3,-1,0,73.7,3,250,0.7,3,15.05178,67
8,1,0.0,0,0,1,1,0.35,1,1.4237812535545546,38.765799025643375,0,0,1,20,0.519,0,5,2,0,0,2,0,0,4,0.35,-1,0.7,46.78,3,300,0.45,1,5.762344000000001,70
3,0,0.0,1,0,1,0,2.3,2,1.0273214049677366,36.72393262706634,0,1,0,29,0.216,1,1,3,0,0,4,0,0,2,2.3,0.216,0,66.853,3,250,0.7,2,14.165778199999998,57
3,0,0.0,1,0,1,0,2.3,3,0.8335614305234996,35.10392123711265,0,1,0,67,0.216,1,0,3,0,0,5,0,0,3,2.3,-1,0,81.44,3,250,0.7,3,16.053335999999998,70
3,0,0.0,1,0,1,0,2.3,3,1.2556498145365411,38.069437993714445,0,1,0,50,0.216,1,1,3,0,0,3,0,0,-1,0,-1,0,52.63,3,250,0.7,2,10.356683,67
3,0,0.0,1,0,1,0,2.3,3,0.9107180000482973,36.02201121066505,0,1,0,75,0.216,1,0,3,1,0,4,0,0,3,2.3,-1,0,73.32,3,250,0.7,2,15.002607999999999,66
0,0,0.02189860943830067,1,0,1,0,2.3,3,0.772990555421805,33.888184239833656,0,0,1,36,0.216,1,3,3,0,0,4,0,0,0,2.3,0.216,0.6,91.33,0,220,1.7,2,18.01726,46
2,0,0.0,1,0,1,0,2.3,3,0.712735558148085,32.86065631541679,0,1,0,44,0.216,1,0,3,0,0,5,4,0,3,2.3,0.216,0,99.1,3,250,0.7,3,18.9652,68
3,0,0.0,1,0,1,0,2.3,2,0.7681182281842163,33.48267540476681,0,0,1,10,0.216,1,1,3,0,0,6,0,0,3,2.3,0.216,0,94.58,3,250,0.7,3,17.753652,63
3,0,0.0,1,0,1,0,2.3,3,1.1224855699499496,37.57541717907975,0,1,0,100,0.216,1,0,3,0,0,3,0,0,3,2.3,-1,0,57.28,3,250,0.7,2,12.927031999999999,65
4,0,0.0,1,0,1,0,1.5,3,0.7467525698565534,33.90949460781518,1,0,0,76,0.216,1,0,3,0,0,7,1,0,3,1.5,0.216,0,90.94,3,250,0.7,4,18.599466,63
6,0,0.01216397031991242,1,0,1,0,0.4,3,0.8514313220176436,35.03638370908242,1,0,0,33,0.216,1,1,3,0,0,5,0,0,2,0.4,0.216,0,82.21,3,270,0.35,3,16.389675999999998,66
3,0,0.0,1,0,1,0,2.3,3,0.8582413757692152,35.00463979193922,1,0,0,20,0.216,1,1,3,0,0,6,0,0,3,2.3,0.216,0,82.555,3,250,0.7,3,16.197617,69
3,0,0.0,1,0,1,0,2.3,3,0.9285644578368426,36.02828015809558,0,1,0,50,0.216,1,0,3,0,0,4,0,0,2,2.3,-1,0,73.44,3,250,0.7,2,15.018135999999998,72
3,0,0.0,1,0,1,0,2.3,2,0.8380792636152742,34.961486249817625,0,1,0,44,0.216,1,1,3,0,0,5,0,0,3,2.3,0.216,0,82.76,3,250,0.7,3,16.224144,62
6,0,0.0,1,0,1,0,0.4,3,0.8676861978257222,35.17107742386611,1,0,0,25,0.216,1,1,3,0,0,4,0,0,2,0.4,0.216,0,81.14,3,270,0.35,2,16.244584,63
7,1,0.0,0,0,1,0,0.35,2,1.4048386839986793,38.767736363013434,0,0,1,50,0.519,0,5,1,0,0,2,0,0,3,0.35,-1,0.7,46.58,3,270,0.6,1,10.949784,57
3,0,0.0,1,0,1,0,2.3,1,1.0849736844962115,36.98751442320443,0,1,0,0,0.216,1,3,3,0,0,3,0,0,2,2.3,-1,0.6,64.37,3,250,0.7,2,13.844477999999999,47
6,1,0.0,0,0,1,1,0.22,1,2.6881631264265633,48.011446631383684,1,0,0,100,0.519,0,5,2,0,0,2,0,0,2,0.4,-1,0.7,23.06,3,270,0.6,1,5.73006,66
6,1,0.0,0,0,1,0,0.4,2,1.1727458185296695,37.69107281857705,0,1,0,57,0.519,0,5,2,1,0,3,0,0,3,0.4,-1,0.7,56.42,3,270,0.6,2,12.892552,53
3,1,0.0,0,0,1,1,0.22,1,1.2082718023588892,37.995517834943534,0,0,0,100,0.519,0,5,2,1,0,2,0,0,0,2.3,-1,0.7,52.96,3,250,0.7,1,10.367936,41
3,0,0.0,1,0,1,0,2.3,3,0.905532439305508,36.133028036158485,0,1,0,100,0.216,1,0,3,1,0,4,0,0,0,2.3,-1,0,72.1,3,250,0.7,2,14.844739999999998,59
3,0,0.0,1,0,1,0,2.3,3,0.7337544172567657,33.96333170764371,0,0,1,100,0.216,1,0,3,1,0,5,0,0,3,2.3,0.216,0,90.39,3,250,0.7,3,17.211465999999998,69
2,0,0.009106638739641197,1,0,1,0,2.3,3,0.6118747080644636,31.408299845888745,0,1,0,100,0.216,1,0,3,0,0,4,0,0,3,2.3,0.216,0,109.81,1,250,1.5,2,20.271819999999998,60
1,0,0.013422818791946308,1,0,1,0,2.3,3,0.897513875341956,35.89381558399616,0,0,1,75,0.216,1,3,3,0,0,4,0,0,3,2.3,-1,0.6,74.5,0,220,1.7,2,15.964,60
3,0,0.009296012940050013,1,0,1,0,2.3,3,0.692279506658949,31.76945610803759,1,0,0,0,0.216,1,0,3,0,0,6,0,0,1,2.3,0.216,0,107.573,3,250,0.7,3,19.4349462,65
1,0,0.013655605626109518,1,0,1,0,2.3,3,0.9693974634683789,36.08935645205455,0,0,1,0,0.216,1,0,3,0,0,3,0,0,0,2.3,-1,0,73.23,0,220,1.7,2,15.80906,54
1,1,0.0058048412375921515,0,1,1,0,2.3,2,0.4382042405620572,24.97156865858187,0,0,1,33,0.519,1,5,2,0,0,8,0,0,0,2.3,0.216,0.7,172.27,0,220,1.7,5,27.89194,37
3,0,0.0,1,0,1,0,2.3,3,0.8912326017456461,36.00021242562222,0,1,0,100,0.216,1,0,3,0,0,5,0,0,3,2.3,-1,0,73.344,3,250,0.7,3,15.005713599999996,71
1,0,0.01187789523696401,1,0,1,0,2.3,3,0.8501195506408681,34.81148625932584,0,0,1,11,0.216,1,0,3,0,0,5,0,0,3,2.3,-1,0,84.19,0,220,1.7,3,17.14618,65
2,0,0.0,1,0,1,0,2.3,3,0.5014985758615982,27.65483451538953,0,1,0,67,0.216,1,0,3,0,0,7,0,0,0,2.3,0.216,0,141.88,3,250,0.7,4,24.184359999999998,64
10,0,0.0,1,0,1,0,0.2,3,0.32324155048520953,20.320911734266613,0,0,1,0,0.297,0,0,3,0,0,8,0,0,4,0.2,0.206,0,256.6,4,300,0.17,4,36.4191,78
2,0,0.011574074074074073,1,0,1,0,2.3,3,0.8063282147812499,34.51190815882647,0,1,0,44,0.216,1,0,3,0,0,5,0,0,3,2.3,0.216,0,86.4,1,250,1.5,3,17.4158,61
1,0,0.0,1,0,1,0,2.3,3,0.8346772394812771,35.401410634997376,0,0,1,100,0.216,1,0,3,0,0,6,0,0,3,2.3,0.216,0,78.7,0,220,1.7,3,16.476399999999998,69
2,0,0.0,1,0,1,0,2.3,2,0.8133264519866856,34.93897919232143,0,1,0,78,0.216,1,0,3,0,0,5,0,0,0,2.3,0.216,0,82.74,3,250,0.7,3,16.969279999999998,53
3,0,0.0,1,0,1,0,2.3,3,0.7990394706763875,34.95383407155453,0,1,0,100,0.216,1,0,3,0,0,5,0,0,3,2.3,-1,0,82.48,3,250,0.7,3,16.187912,70
1,0,0.0,1,0,1,0,2.3,3,0.8978865503653937,36.06285831347852,0,0,1,100,0.216,1,0,3,0,0,4,0,0,3,2.3,0.216,0,72.76,0,220,1.7,2,15.75172,65
7,0,0.0,1,0,1,0,0.35,2,0.8222327272606323,34.85080153776833,0,1,0,56,0.216,1,1,3,0,0,4,0,0,3,0.35,0.216,0,83.6,3,270,0.6,2,14.45928,64
9,0,0.0,1,0,1,0,0.2,3,0.566520040256711,28.98884704330972,1,0,0,31,0.216,1,0,3,0,0,7,0,0,3,0.2,0.216,0,129.8,3,300,0.35,4,18.223300000000002,73
2,0,0.012908222537756552,1,0,1,0,2.3,3,0.880768181851013,35.576507228993286,0,1,0,56,0.216,1,0,3,0,0,4,0,0,3,2.3,0.216,0,77.47,3,250,0.7,2,16.326340000000002,69
1,0,0.015382248884786955,0,0,0,0,2.3,0,1.056011643688062,36.906354774565486,0,0,1,25,0.216,1,6,0,0,0,1,0,0,3,2.3,0.216,0.3,65.01,0,220,1.7,2,14.80622,17
1,0,0.03169572107765452,1,0,1,0,2.3,3,1.0909613000886993,37.09544622392316,0,0,1,17,0.216,1,3,3,0,0,6,0,0,0,2.3,-1,0.6,63.1,0,220,1.7,3,14.5732,49
3,0,0.0,1,0,1,0,2.3,3,0.9628814063365301,36.23721075470977,0,1,0,33,0.216,1,0,3,0,0,3,0,0,0,2.3,-1,0,71.6,3,250,0.7,2,14.78004,60
1,0,0.0,1,0,1,1,0.22,3,1.4514932483714154,38.96119203542337,0,0,0,40,0.216,1,0,3,0,0,2,0,0,0,2.3,-1,0,45.24,0,220,1.7,1,9.203724000000001,57
3,0,0.012106537530266345,1,0,1,0,2.3,2,0.8183693851808757,34.95972614330298,0,0,1,73,0.216,1,1,3,0,0,5,0,0,3,2.3,0.216,0,82.6,3,250,0.7,3,16.203439999999997,63
1,0,0.03312720848056537,1,0,1,0,2.3,2,0.7932286048781529,34.00217587051804,0,0,1,17,0.216,1,1,3,0,0,5,0,0,0,2.3,0.216,0,90.56,0,220,1.7,3,17.92332,45
2,0,0.0,1,0,1,0,2.3,3,0.9183355490584462,35.5671776300764,0,0,1,0,0.216,1,1,3,0,0,5,0,0,3,2.3,0.216,0,77.92,3,250,0.7,3,16.38124,70
2,0,0.011966016513102789,1,0,1,0,2.3,3,0.8586198467511404,34.89059288538041,0,1,0,7,0.216,1,0,3,0,0,5,0,0,0,2.3,-1,0,83.57,3,250,0.7,3,17.07054,62
2,0,0.005451968160505943,1,0,1,0,2.3,3,0.42357582172689867,24.16792696116779,0,1,0,16,0.216,1,0,3,0,0,8,0,0,4,2.3,-1,0,183.42,1,250,1.5,4,29.252239999999997,61
3,0,0.010121457489878543,1,0,1,0,2.3,2,0.7461533358514557,32.931906605404755,1,0,0,0,0.216,1,1,3,0,0,5,1,0,3,2.3,0.216,0,98.8,3,250,0.7,3,18.299719999999997,57
2,0,0.0,1,0,1,0,2.3,3,0.958313636212091,36.32859173077375,0,1,0,56,0.216,1,0,3,0,0,5,0,0,0,2.3,-1,0,70.56,3,250,0.7,3,15.48332,61
3,0,0.0,1,0,1,1,2.3,2,1.5713433417587759,39.49798947095889,0,1,0,20,0.216,1,0,3,0,0,2,0,0,-1,0,-1,0,42,1,250,1.5,1,9.9942,60
3,0,0.007815552950371238,1,0,1,0,2.3,3,0.5302738626737371,29.158957136174713,0,1,0,100,0.216,1,1,3,0,0,6,1,0,3,2.3,0.216,0,127.95,3,250,0.7,3,22.07173,61
3,0,0.009708737864077669,1,0,1,0,2.3,3,0.6496081071175477,32.30441601590775,0,1,0,100,0.216,1,0,3,0,0,5,0,0,2,2.3,0.216,0,103,3,250,0.7,3,18.8432,63
1,0,0.0,1,0,1,0,2.3,3,0.848033132167258,34.991630992144934,0,0,1,33,0.216,1,0,3,0,0,5,0,0,0,2.3,0.216,0,82.58,0,220,1.7,3,16.949759999999998,58
1,0,0.0,1,0,1,0,0.22,3,1.133937247925025,37.50108026123756,0,0,0,60,0.216,1,0,3,0,0,3,0,0,-1,0,-1,0,58.41,0,220,1.7,2,10.258641,76
3,0,0.011503508570113884,0,0,0,0,2.3,0,0.8347157236310715,34.4780573138105,0,1,0,0,0.519,1,11,0,0,0,1,0,0,2,2.3,-1,0,86.93,3,250,0.7,3,16.763742,24
2,0,0.013283740701381509,1,0,1,0,2.3,3,0.8768414281601621,35.795737863770995,0,1,0,91,0.216,1,0,3,0,0,5,0,0,4,2.3,-1,0,75.28,3,250,0.7,3,16.05916,69
2,0,0.01365001365001365,1,0,1,0,2.3,3,0.9453996538488156,36.062471702976964,0,0,1,31,0.216,1,0,3,0,0,5,0,0,0,2.3,-1,0,73.26,3,250,0.7,3,15.81272,57
1,0,0.0,1,0,1,0,2.3,3,0.8725869631259878,35.81641291564288,0,0,1,100,0.216,1,0,3,0,0,4,0,0,4,2.3,-1,0,75.03,0,220,1.7,2,16.028660000000002,70
4,0,0.008560178051703476,1,0,1,0,1.5,1,0.6127281023385235,30.544313533107097,1,0,0,47,0.216,1,2,3,0,0,5,0,0,4,1.5,0.216,0,116.82,3,250,0.7,3,21.805998,59
3,0,0.0,1,0,1,0,2.3,2,0.7320027528810594,32.78146295882615,0,1,0,10,0.216,1,3,3,0,0,5,0,0,2,2.3,0.216,0.6,99.88,1,250,1.5,3,18.439472,45
2,0,0.0,1,0,1,0,2.3,3,0.8538793607359394,34.756776490510134,0,1,0,0,0.216,1,1,3,0,0,2,0,0,3,2.3,0.216,0,84.7,3,250,0.7,3,17.208399999999997,61
1,0,0.01680728763992067,1,0,1,0,2.3,3,1.0832476662447723,37.36756646712661,0,1,0,100,0.216,1,0,3,0,0,3,0,0,3,2.3,-1,0,59.498,0,220,1.7,2,14.133756,62
2,0,0.0,1,0,1,0,2.3,3,0.8401583556039196,34.768320179711324,0,1,0,21,0.216,1,2,3,0,0,5,0,0,2,2.3,0.216,0,84.48,3,250,0.7,3,17.18156,67
3,0,0.009302325581395349,1,0,1,0,2.3,1,0.6498611632716226,31.736226374359262,0,1,0,62,0.216,1,1,3,0,0,5,0,0,0,2.3,0.216,0,107.5,1,250,1.5,3,19.4255,43
3,0,0.0,1,0,1,0,2.3,3,0.943321402916571,35.94946688946814,0,1,0,17,0.216,1,0,3,0,0,5,0,0,2,2.3,0.216,0,74.4,1,250,1.5,3,15.14236,62
2,0,0.0,1,0,1,0,2.3,3,0.7324713848644727,33.94141865050435,0,1,0,100,0.216,1,1,3,0,0,5,0,0,0,2.3,0.216,0,90.56,1,250,1.5,3,17.92332,53
3,0,0.012067093037287317,1,0,1,0,2.3,3,0.8635164028666886,34.97456140230436,0,1,0,9,0.216,1,0,3,0,0,6,1,0,2,2.3,0.216,0,82.87,3,250,0.7,3,16.238378,62
3,0,0.006709833260643473,0,1,1,0,2.3,0,0.5002502981996839,26.966308481241253,1,0,0,31,0.216,1,0,3,0,0,7,1,0,2,2.3,-1,0,149.035,3,250,0.7,4,24.800129,44
3,1,0.0,0,0,1,0,2.3,1,0.8222123346642545,34.91614664557121,0,1,0,62,0.519,1,5,2,0,0,1,0,0,2,2.3,0.216,0.7,83.022,3,250,0.7,2,16.2580468,55
2,0,0.01274145048672341,1,0,1,0,2.3,3,0.8704876144358876,35.460062087577114,0,1,0,56,0.216,1,1,3,0,0,5,1,0,3,2.3,-1,0,78.484,1,250,1.5,3,16.450048,60
3,0,0.013144058885383806,1,0,1,0,2.3,3,0.8995223256308856,35.737887961504576,0,1,0,50,0.216,1,0,3,0,0,5,0,0,3,2.3,-1,0,76.08,3,250,0.7,3,15.359751999999997,68
2,0,0.011332728921124207,1,0,1,0,2.3,3,0.7585538608379129,34.24669422115446,0,0,1,89,0.216,1,0,3,0,0,4,1,0,3,2.3,-1,0,88.24,0,220,1.7,3,2.171529999999999,55
0,0,0.024727992087042534,1,0,1,0,2.3,2,0.8795600691716584,35.21146581027589,0,0,1,12,0.216,1,3,3,0,0,3,0,0,0,2.3,0.216,0.6,80.88,0,220,1.7,2,16.742359999999998,41
3,0,0.0,1,0,1,0,2.3,3,0.8625483978913162,35.13732039105716,0,1,0,29,0.216,1,3,3,0,0,5,0,0,3,2.3,-1,0.6,81.4,3,250,0.7,3,16.04816,64
3,0,0.0,1,0,1,0,2.3,2,0.8468020193973727,35.07623347313835,0,1,0,44,0.216,1,1,3,0,0,4,0,0,3,2.3,0.216,0,81.81,3,250,0.7,3,16.101214,63
3,0,0.0,1,0,1,0,2.3,3,0.8104156811580369,34.793475786963995,0,1,0,67,0.216,1,0,3,0,0,5,0,0,3,2.3,-1,0,84,3,250,0.7,3,16.3846,73
1,0,0.005895878780732267,1,0,1,0,2.3,1,0.4600168021097906,25.19371478415631,0,1,0,5,0.216,1,3,3,0,0,6,1,0,3,2.3,0.216,0.6,169.61,0,220,1.7,4,27.567420000000002,30
2,0,0.0,1,0,1,0,2.3,3,0.8033895343659527,35.011723280225034,0,0,1,100,0.216,1,0,3,1,0,5,0,0,3,2.3,0.216,0,82,3,250,0.7,3,16.878999999999998,67
3,0,0.0,1,0,1,0,2.3,3,0.9898200049863238,36.27346107778199,0,1,0,0,0.216,1,1,3,0,0,4,0,0,2,2.3,0.216,0,71.5,3,250,0.7,2,14.7671,66
3,0,0.0,1,0,1,0,2.3,3,0.9097605587253499,36.17102269857787,0,1,0,100,0.216,1,0,3,1,0,3,0,0,3,2.3,-1,0,71.74,3,250,0.7,2,14.798155999999999,66
9,0,0.01216397031991242,1,0,1,0,0.2,3,0.4756049748378174,25.614773354968143,1,0,0,0,0.216,1,2,3,0,0,9,0,0,3,0.2,-1,0,164.42,3,300,0.35,5,23.19127,76
1,0,0.008421761832575375,0,1,0,0,2.3,2,0.6015369745985462,30.30146000350675,0,0,1,50,0.216,1,6,2,0,0,4,0,0,0,2.3,0.216,0.3,118.74,0,220,1.7,4,21.36128,40
3,0,0.0,1,0,1,0,2.3,3,0.5690148580424451,29.734433342653354,0,1,0,69,0.216,1,1,3,0,0,4,0,0,3,2.3,0.216,0,123.26,3,250,0.7,3,21.464844,68
1,0,0.0,0,0,0,1,0.22,3,3.438915976664445,54.6013472733165,0,0,0,100,0.216,1,8,3,0,0,1,0,0,3,2.3,-1,0.3,17.94,1,220,1.7,1,7.016994,68
3,0,0.0,1,0,1,0,2.3,0,0.7643273463480376,33.285536114636756,1,0,0,0,0.216,1,1,2,0,0,4,0,0,2,2.3,0.216,0,96.13,3,250,0.7,2,17.954221999999998,43
4,0,0.0,1,0,1,0,1.5,1,0.4776349748810545,27.356409554734096,1,0,0,92,0.216,1,1,2,0,0,4,0,0,4,1.5,-1,0,144.68,3,250,0.7,2,25.257852,43
2,0,0.0,1,0,1,0,2.3,2,1.238731448267877,38.07928858432681,0,0,0,80,0.216,1,1,3,0,0,2,0,0,-1,0,0.216,0,52.3,3,250,0.7,1,9.76923,66
3,0,0.0,1,0,1,0,2.3,3,0.5911511955874195,30.264696530082084,1,0,0,64,0.216,1,0,3,0,0,5,0,0,2,2.3,0.216,0,118.96,3,250,0.7,3,20.908423999999997,67
3,0,0.007913896802785692,1,0,1,0,2.3,3,0.5815731163171447,29.39007149011662,1,0,0,29,0.216,1,0,3,0,0,8,0,0,0,2.3,0.206,0,126.36,3,250,0.7,4,21.865983999999997,75
2,0,0.0,1,0,1,0,2.3,3,0.6108560298180661,30.550935373913745,0,1,0,50,0.216,1,0,3,0,0,6,0,0,2,2.3,-1,0,116.75,3,250,0.7,3,21.118499999999997,64
2,0,0.011473152822395595,1,0,1,0,2.3,3,0.7934574377073615,34.40968845365242,0,1,0,53,0.216,1,2,3,0,0,5,0,0,0,2.3,0.216,0,87.16,3,250,0.7,3,17.508519999999997,60
2,0,0.0,1,0,1,0,2.3,3,0.9191318409147571,36.16729081915204,0,1,0,86,0.216,1,0,3,1,0,3,0,0,3,2.3,0.216,0,71.88,3,250,0.7,2,15.644359999999999,65
5,1,0.0,0,0,1,0,0.68,2,1.3739872762788592,38.531756925968025,0,0,0,20,0.519,0,5,2,0,0,2,0,0,-1,0,-1,0.7,48.65,2,260,1,1,7.808135,63
10,0,0.0,1,0,1,0,0.2,3,1.0043466619218124,36.62589552667494,0,1,0,43,0.216,1,0,3,0,0,3,0,0,3,0.2,-1,0,67.73,3,300,0.3,2,9.316255,74
3,0,0.012706480304955527,1,0,1,0,2.3,3,0.488207478378069,26.208529067723173,0,1,0,11,0.216,1,0,3,0,0,8,0,0,3,2.3,0.216,0,157.4,3,250,0.7,4,25.882559999999998,70
2,0,0.0,1,0,1,0,2.3,3,0.8883481268231302,35.97258603003662,0,1,0,100,0.216,1,0,3,0,0,5,0,0,0,2.3,0.216,0,73.6,0,220,1.7,3,15.854199999999999,54
1,0,0.0,0,0,0,1,0.22,3,1.45191874556636,38.99511032076467,0,0,0,50,0.216,1,23,3,0,0,2,0,0,3,2.3,-1,0,44.95,1,220,1.7,1,9.180495,66
2,0,0.02325311010347634,1,0,1,0,2.3,3,0.8286306906955166,34.579795271997696,0,1,0,19,0.216,1,0,3,0,0,5,0,0,3,2.3,-1,0,86.01,3,250,0.7,3,17.36822,68
2,0,0.0,1,0,1,0,2.3,3,1.030967316123113,36.60827003989555,0,1,0,0,0.216,1,14,3,0,0,4,0,0,0,2.3,0.216,0,68.24,1,250,1.5,2,15.20028,41
1,0,0.0,1,0,1,0,2.3,3,0.8064258620041158,34.5704142415571,0,0,1,50,0.216,1,0,3,1,0,5,0,0,3,2.3,-1,0,85.9,3,220,0.32,3,17.3548,65
3,0,0.0,1,0,1,0,2.3,1,0.829651872584126,35.02585778111237,1,0,0,64,0.216,1,1,3,0,0,4,0,0,2,2.3,0.216,0,82.109,3,250,0.7,2,16.139904599999998,48
2,0,0.03393051031487514,1,0,1,0,2.3,3,0.7994891838427703,34.26663639497332,0,1,0,31,0.216,1,3,3,0,0,5,0,0,2,2.3,-1,0.6,88.416,0,220,1.7,3,17.661752,50
2,0,0.02343566908835247,1,0,1,0,2.3,3,0.8351929674430877,34.66423339998392,0,1,0,18,0.216,1,0,3,0,0,5,0,0,3,2.3,0.206,0,85.34,3,250,0.7,3,17.28648,65
3,0,0.01140693085118518,1,0,1,0,2.3,1,0.8009780740643917,34.35735550092446,0,1,0,38,0.216,1,3,3,0,0,5,0,0,1,2.3,0.216,0.6,87.666,1,250,1.5,3,16.858980399999997,36
3,0,0.0,1,0,1,0,2.3,3,1.117771642674254,37.29602705161863,0,1,0,27,0.216,1,0,3,0,0,5,0,0,1,2.3,0.216,0,60.88,1,250,1.5,3,13.392872,49
3,1,0.011399908800729594,1,0,1,0,2.3,3,0.822479389202513,34.372452499836925,0,1,0,8,0.216,1,2,3,0,0,5,0,0,0,2.3,0.216,0,87.72,3,250,0.7,3,16.865968,60
3,0,0.0,1,0,1,0,2.3,3,0.7515930142066647,33.141189039278,0,1,0,8,0.216,1,3,3,0,0,3,0,0,3,2.3,-1,0.6,97.18,1,250,1.5,3,18.090092,56
2,0,0.0,1,0,1,0,2.3,3,0.902040240358337,36.10121518927899,0,0,1,100,0.216,1,0,3,0,0,5,0,0,3,2.3,-1,0,72.4,3,250,0.7,3,15.7078,71
1,0,0.011717834544176235,1,0,1,0,2.3,3,0.8317986772250372,34.66083910976587,0,1,0,22,0.216,1,0,3,0,0,4,0,0,0,2.3,-1,0,85.34,0,220,1.7,2,17.28648,50
